MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
4765.0,IN_CONNECTION_TRACE,1.0,O,Show a connection trace,SASHELP.FSP.OK.SLIST
4766.0,IN_LIST_SERVICES,1.0,O,Just list all services,SASHELP.FSP.OK.SLIST
4767.0,IN_FIELDS_TIME_LOG,1.0,O,"Show fields, time, SAS log",SASHELP.FSP.OK.SLIST
4819.0,IN_DISPLAY,1.0,O,Display,SASHELP.FSP.OK.SLIST
4826.0,IN_DIMENSIONS,1.0,O,Dimensions,SASHELP.FSP.OK.SLIST
4827.0,IN_FILTER_LISTBOXES,1.0,O,Filter Listboxes,SASHELP.FSP.OK.SLIST
4874.0,IN_ONLY_SAS_FILEREFS,1.0,E,<P>Only programs of type .SAS can be executed via filerefs.</P>,SASHELP.FSP.OK.SLIST
4875.0,IN_HTML_TRUNCATED_ONE,1.0,N,<P>NOTE: 1 record written to the output file was truncated.</P>,SASHELP.FSP.OK.SLIST
4876.0,IN_LOG_TRUNCATED_ONE,1.0,N,NOTE: 1 record written to the output file was truncated.,SASHELP.FSP.OK.SLIST
4877.0,IN_HTML_TRUNCATED_MANY,1.0,N,<P>NOTE: %1$ records written to the output file were truncated.</P>,SASHELP.FSP.OK.SLIST
4878.0,IN_LOG_TRUNCATED_MANY,1.0,N,NOTE: %1$ records written to the output file were truncated.,SASHELP.FSP.OK.SLIST
4900.0,IN_TYPE,1.0,O,Type,SASHELP.FSP.OK.SLIST
4902.0,IN_DL_TO_SPREADSHEET,1.0,O,Download to Spreadsheet,SASHELP.FSP.OK.SLIST
4910.0,IN_APPLDB_NOT_EXIST,1.0,O,The application database %1 does not exist.,SASHELP.FSP.OK.SLIST
4911.0,IN_APPL_NOT_EXIST,1.0,O,The application %1 does not exist.,SASHELP.FSP.OK.SLIST
4912.0,IN_NOT_MULTI,1.0,O,Only applications of type MULTI are allowed.,SASHELP.FSP.OK.SLIST
4956.0,IN_NO_REPLAY_ENTRY_NAME,1.0,E,<P>Error in entry name.  The required parameter _entry is either blank or missing.</P>,SASHELP.FSP.OK.SLIST
4957.0,IN_REPLAY_NO_EXIST,1.0,E,<P>Error: Entry %1$ does not exist.</P>,SASHELP.FSP.OK.SLIST
4958.0,IN_BAD_ENTRY_TYPE,1.0,E,<P>Error: Unable to handle %1$ entry types.</P>,SASHELP.FSP.OK.SLIST
5110.0,IN_JAVA_GRAPH,1.0,O,3D Clickable Graph,SASHELP.FSP.OK.SLIST
5111.0,IN_STANDARD_GRAPH,1.0,O,Standard GIF Graph,SASHELP.FSP.OK.SLIST
5112.0,IN_GRAPH_SOURCE,1.0,O,Graph Source,SASHELP.FSP.OK.SLIST
5122.0,IN_RAN_ENDLOADMGR,1.0,N,<P>The Application Load Manager has been shut down.</P>,SASHELP.FSP.OK.SLIST
5508.0,IO_NOVAR1,1.0,E,%lVariable %1$ does not exist on data set %2$.,SASHELP.FSP.OK.SLIST
5509.0,IO_NOEXIST_DATA,1.0,E,%lData set %1$ does not exist.,SASHELP.FSP.OK.SLIST
5513.0,IO_NOTCHAR1,1.0,E,%lVariable %1$ on data set %2$ must be type character.,SASHELP.FSP.OK.SLIST
5514.0,IO_NOAPPL1,1.0,E,%lNo SCL entry for application type %1$ specified in data set %2$.,SASHELP.FSP.OK.SLIST
5515.0,IO_BADCAT,1.0,E,%lCatalog entry %1$ is invalid or does not exist.,SASHELP.FSP.OK.SLIST
5517.0,IN_NOTABLE1,1.0,E,%lEIS entry has a missing value for the TABLE item.,SASHELP.FSP.OK.SLIST
5529.0,IN_BADITEM1,1.0,E,%lEIS entry has a missing or invalid value for the %1$ item.,SASHELP.FSP.OK.SLIST
5530.0,IN_NO_NEXTPGM,1.0,E,%lProgram to run on the selected variables was not specified.,SASHELP.FSP.OK.SLIST
5568.0,IO_BADITEM2,1.0,E,%l List item %1$ is missing or invalid.,SASHELP.FSP.OK.SLIST
5848.0,IN_COLUMN_TITLE,1.0,O,Columns,SASHELP.FSP.OK.SLIST
5905.0,IN_FILESRV_NOVAR1,1.0,E,ERROR: Variable %1$ does not exist on data set %2$.,SASHELP.FSP.OK.SLIST
5911.0,IN_FILESRV_NOTCHAR1,1.0,E,ERROR: Variable %1$ on data set %2$ must be type character.,SASHELP.FSP.OK.SLIST
5912.0,IN_FILESRV_NOFILE1,1.0,E,ERROR: No file or catalog entry name was specified.,SASHELP.FSP.OK.SLIST
5913.0,IN_FILESRV_NOFILETYP1,1.0,E,ERROR: No file type was specified.,SASHELP.FSP.OK.SLIST
5914.0,IN_FILESRV_BADFILETYP1,1.0,E,ERROR: %1$ is an invalid file type.,SASHELP.FSP.OK.SLIST
5915.0,IN_FILESRV_NOAUTH1,1.0,E,ERROR: No data set name was specified for the authorization information.,SASHELP.FSP.OK.SLIST
5916.0,IN_FILESRV_BADAUTH1,1.0,E,ERROR: Data set containing the authorization information is invalid or does not exist.,SASHELP.FSP.OK.SLIST
5917.0,IN_FILESRV_NOCAT1,1.0,E,ERROR: Serving catalog entries is not supported on this host.,SASHELP.FSP.OK.SLIST
5919.0,IN_FILESRV_NOCAT2,1.0,E,ERROR: Catalog entry %1$ is invalid or does not exist.,SASHELP.FSP.OK.SLIST
5920.0,IN_FILESRV_BADHEADER1,1.0,E,ERROR: Data set containing the HTTP header information is invalid or does not exist.,SASHELP.FSP.OK.SLIST
5921.0,IN_FILESRV_NOFILE2,1.0,E,ERROR: File %1$ is invalid or does not exist.,SASHELP.FSP.OK.SLIST
5922.0,IN_FILESRV_NOHEADER1,1.0,E,ERROR: No data set name was specified for the HTTP header information.,SASHELP.FSP.OK.SLIST
5923.0,IN_FILESRV_BADDS1,1.0,E,ERROR: Unable to open data set %1$.,SASHELP.FSP.OK.SLIST
5924.0,IN_FILESRV_NOAUTH2,1.0,E,ERROR: You are not authorized to access file %1$.,SASHELP.FSP.OK.SLIST
5925.0,IN_FILESRV_BADHEADER2,1.0,E,ERROR: File extension %1$ not found in the HTTP headers data set.,SASHELP.FSP.OK.SLIST
5937.0,IN_FILESRV_BADDATATYP1,1.0,E,ERROR: %1$ is an invalid data type.,SASHELP.FSP.OK.SLIST
5980.0,IN_HELP,1.0,O,Help,SASHELP.FSP.OK.SLIST
5981.0,IN_LAYOUT,1.0,O,Layout,SASHELP.FSP.OK.SLIST
5996.0,IN_MRV_VERSION,1.0,O,MDDB Report Viewer version: %1$%N,SASHELP.FSP.OK.SLIST
6160.0,IN_TOTAL_LABEL,1.0,O,TOTAL,SASHELP.FSP.OK.SLIST
6223.0,IN_INVALID_FILTER,1.0,O,Filter selection results in no values. Please try another selection.,SASHELP.FSP.OK.SLIST
6247.0,IN_SAVE2GM,1.0,O,Save to SAS Collaborative Server Group Memory,SASHELP.FSP.OK.SLIST
6283.0,IN_NO_DATASET_SPECIFIED,1.0,O,No Dataset Specified,SASHELP.FSP.OK.SLIST
6284.0,IN_INVALID_DATASET,1.0,O,Invalid Dataset,SASHELP.FSP.OK.SLIST
6285.0,IN_NO_DATASET_ACCESS,1.0,O,The dataset %1$ cannot be accessed.,SASHELP.FSP.OK.SLIST
6301.0,IN_NO_PROGRAM_SPECIFIED,1.0,O,No Program Specified,SASHELP.FSP.OK.SLIST
6302.0,IN_NO_PROGRAM_LONG,1.0,O,Program to run on the selected variables not specified.,SASHELP.FSP.OK.SLIST
6304.0,IN_SELECT_VARIABLES,1.0,O,Select Variables,SASHELP.FSP.OK.SLIST
6305.0,IN_SEL_VAR_PROCESS,1.0,O,Select Variables to Process for %1$,SASHELP.FSP.OK.SLIST
6306.0,IN_SELECTED_ORDER_WEB,1.0,O,Selected Order:,SASHELP.FSP.OK.SLIST
6307.0,IN_OBS_UNKNOWN,1.0,O,Number of Observations is unknown.,SASHELP.FSP.OK.SLIST
6308.0,IN_CONTAIN_OBS,1.0,O,<l>%1$</l> contains <l>%2$</> observations.,SASHELP.FSP.OK.SLIST
6309.0,IN_ACTIVE_WHERE,1.0,O,There is an active WHERE clause:,SASHELP.FSP.OK.SLIST
6310.0,IN_OBS_AFTER_SUBSET,1.0,O,%1$ observations after subsetting.,SASHELP.FSP.OK.SLIST
6311.0,IN_DISPLAY_OBS,1.0,O,Number of Observations to display at a time:,SASHELP.FSP.OK.SLIST
6312.0,IN_ALL_VARIABLES_INC,1.0,O,All variables included if none are selected.,SASHELP.FSP.OK.SLIST
6313.0,IN_CREATE_MOD,1.0,O,Created on %1$ and last modified %2$.,SASHELP.FSP.OK.SLIST
6320.0,IN_LAYOUT_TITLE,1.0,O,MDDB Report Viewer Layout,SASHELP.FSP.OK.SLIST
6391.0,IN_URL_SRVNAME_ERROR,1.0,O,ERROR: Unable to create full URL.  Please export _SRVNAME,SASHELP.FSP.OK.SLIST
6391.0,IN_URL_SRVNAME_ERROR,2.0,O,in broker configuration file.,SASHELP.FSP.OK.SLIST
6447.0,IN_MAIL,1.0,O,Mail,SASHELP.FSP.OK.SLIST
6448.0,IN_PREPARE_FOR_BOOKMARK,1.0,O,Prepare for Bookmarking,SASHELP.FSP.OK.SLIST
6525.0,CL_WEIS_SORT_ASC,1.0,L,Sort Ascending,SASHELP.FSP.OK.SLIST
6527.0,CL_WEIS_SORT_DSC,1.0,L,Sort Descending,SASHELP.FSP.OK.SLIST
6585.0,IN_TABLE_TEXT,1.0,O,Table,SASHELP.FSP.OK.SLIST
7037.0,IN_LOGIN,1.0,O,Login,SASHELP.FSP.OK.SLIST
7038.0,IN_USERID,1.0,O,Userid,SASHELP.FSP.OK.SLIST
7039.0,IN_USER_LOGIN,1.0,O,User Login,SASHELP.FSP.OK.SLIST
7040.0,IN_PASSWORD,1.0,O,Password,SASHELP.FSP.OK.SLIST
7041.0,IN_OK,1.0,O,OK,SASHELP.FSP.OK.SLIST
7042.0,IN_CANCEL,1.0,O,Cancel,SASHELP.FSP.OK.SLIST
7043.0,IN_BOOKMARK,1.0,O,Bookmark,SASHELP.FSP.OK.SLIST
7044.0,IN_LOGOUT,1.0,O,Logout,SASHELP.FSP.OK.SLIST
7045.0,IN_LOGOUT_MESSAGE,1.0,O,You have been logged out of EIS.,SASHELP.FSP.OK.SLIST
7118.0,IN_NUNIQUE,1.0,O,Nunique,SASHELP.FSP.OK.SLIST
7516.0,IN_ALL,1.0,O,All,SASHELP.FSP.OK.SLIST
7517.0,IN_NUMROWS,1.0,O,Number of Rows,SASHELP.FSP.OK.SLIST
7518.0,IN_DISPLAY_ROWS,1.0,O,Display Rows,SASHELP.FSP.OK.SLIST
7519.0,IN_DISPLAY_ROW,1.0,O,Display Row,SASHELP.FSP.OK.SLIST
7520.0,IN_OPTSETTINGS,1.0,O,Optional Settings,SASHELP.FSP.OK.SLIST
7521.0,IN_FILTER,1.0,O,Filter,SASHELP.FSP.OK.SLIST
7522.0,IN_FILTER_OPT,1.0,O,Filter Listbox Options,SASHELP.FSP.OK.SLIST
7523.0,IN_REPORT,1.0,O,Report,SASHELP.FSP.OK.SLIST
7524.0,IN_BAR_SHAPE,1.0,O,Bar Shape,SASHELP.FSP.OK.SLIST
7525.0,IN_CYLINDER,1.0,O,Cylinder,SASHELP.FSP.OK.SLIST
7526.0,IN_HEXAGON,1.0,O,Hexagon,SASHELP.FSP.OK.SLIST
7527.0,IN_PRISM,1.0,O,Prism,SASHELP.FSP.OK.SLIST
7528.0,IN_STAR,1.0,O,Star,SASHELP.FSP.OK.SLIST
7529.0,IN_SEL_COLUMN,1.0,O,Select Column,SASHELP.FSP.OK.SLIST
7540.0,IN_AVAILABLE,1.0,O,Available,SASHELP.FSP.OK.SLIST
7548.0,IN_ADD_ALL,1.0,O,Add All,SASHELP.FSP.OK.SLIST
7549.0,IN_ADD_SELECTED,1.0,O,Add Selected,SASHELP.FSP.OK.SLIST
7550.0,IN_REMOVE_SELECTION,1.0,O,Remove Selection,SASHELP.FSP.OK.SLIST
7551.0,IN_ADD_SELECTION,1.0,O,Add Selection,SASHELP.FSP.OK.SLIST
7552.0,IN_REMOVE_ALL,1.0,O,Remove All,SASHELP.FSP.OK.SLIST
7553.0,IN_SELECTED,1.0,O,Selected,SASHELP.FSP.OK.SLIST
7554.0,IN_OPTIONS,1.0,O,Options,SASHELP.FSP.OK.SLIST
7555.0,IN_ROW_TOTALS,1.0,O,Row Totals,SASHELP.FSP.OK.SLIST
7556.0,IN_COLUMN_TOTALS,1.0,O,Column Totals,SASHELP.FSP.OK.SLIST
7557.0,IN_DRILLPATHS,1.0,O,Drillpaths,SASHELP.FSP.OK.SLIST
